Human.gene.name,Gene.name
SNORA4,Gm24460
GPR180,Gpr180
PARD6G,Pard6g
SNORA19,Gm23658
CRYL1,Cryl1
ATP6V1E2,Atp6v1e2
LRIT2,Lrit2
RNU5E-5P,Gm23102
RNU5B-6P,Gm23102
RNU5A-2P,Gm23102
RNU5A-6P,Gm23102
RNU5E-3P,Gm23102
RNU5A-5P,Gm23102
RNU5F-4P,Gm23102
RNU5A-3P,Gm23102
RN7SKP261,Gm25580
ADAMDEC1,Adamdec1
SNORD57,Snord57
SP7,Sp7
UBXN7,Ubxn7
NID2,Nid2
TXNL1,Txnl1
MEMO1,Memo1
RNU6-1251P,Gm22443
SNORD116-6,Gm26097
SNORD116-2,Gm26097
SNORD116-3,Gm26097
SNORD116-9,Gm26097
SNORD116-1,Gm26097
SNORD116-8,Gm26097
SNORD116-4,Gm26097
SNORD116-7,Gm26097
SNORD116-5,Gm26097
COPZ1,Copz1
MRPL57,Mrpl57
SNORA16A,Snora16a
EPCAM,Epcam
GNAS-AS1_1,Gm27899
NALCN,Nalcn
PART1_2,Gm27572
RN7SKP147,Gm23885
OLFM4,Olfm4
AC006254.1,Mustn1
MUSTN1,Mustn1
CCDC188,Ccdc188
BLK,Blk
GPR152,Gpr152
MPST,Mpst
SNORD12B,Gm24123
RNU6-903P,Gm26485
BASP1,Basp1
CAMKMT,Camkmt
CSTA,Stfa1
MIPEP,Mipep
RN7SL649P,Gm27853
RN7SL664P,Gm27853
KCNK4,Kcnk4
SNORA32,Gm25188
ST3GAL1,St3gal1
MLST8,Mlst8
STC1,Stc1
RNU6-167P,Gm23889
MRPL49,Mrpl49
SDHAF2,Sdhaf2
PHF7,Phf7
ANO6,Ano6
RNA5SP426,Gm23279
SNORA65,Snora65
SNORA3A,Snora3
KAT5,Kat5
MIEF1,Mief1
TTBK1,Ttbk1
MCM4,Mcm4
FLRT1,Flrt1
PSMB11,Psmb11
SCAF11,Scaf11
GFRA2,Gfra2
EBPL,Ebpl
MTPAP,Mtpap
KIF11,Kif11
SNORD116-6,Gm25615
SNORD116-2,Gm25615
SNORD116-3,Gm25615
SNORD116-9,Gm25615
SNORD116-1,Gm25615
SNORD116-8,Gm25615
SNORD116-4,Gm25615
SNORD116-7,Gm25615
SNORD116-5,Gm25615
TNFRSF13C,Tnfrsf13c
EXOSC1,Exosc1
SNORA32,Gm23713
KCNRG,Kcnrg
POT1,Pot1b
LRG1,Lrg1
U6,Gm22335
C7,C7
RN7SKP283,Gm24358
FAM186B,Fam186b
MARCH6,March6
PNPLA3,Pnpla3
ZNF385A,Zfp385a
HOXA11-AS1_5,Gm27454
ARHGEF28,Arhgef28
RNU6-1130P,Gm24707
RNU6-611P,Gm24707
NDUFA6,Ndufa6
RN7SKP276,Gm22596
CYP2D6,Cyp2d11
CYP2D7,Cyp2d11
RNA5SP208,Gm25908
FTX_5,Gm27321
ENC1,Enc1
TMEM138,Tmem138
FAM205A,Gm21093
CRAMP1,Cramp1l
ADRB1,Adrb1
MROH2B,Mroh2b
NEUROG1,Neurog1
CYP2D6,Cyp2d40
CYP2D7,Cyp2d40
FEZF2,Fezf2
SPATS1,Spats1
RMST_5,Gm27582
DMRT2,Dmrt2
RN7SKP103,Gm22718
RNU6-469P,Gm26484
RNU6-1236P,Gm26484
RNA5SP394,n-R5s10
PPP6R3,Ppp6r3
HAS1,Has1
A4GALT,A4galt
FFAR4,Ffar4
SLC4A9,Slc4a9
HPS6,Hps6
RNU6-1209P,Gm25039
Y_RNA,Gm22016
KCNK18,Kcnk18
ZMAT2,Zmat2
PCNA,Pcna-ps2
SRF,Srf
ISOC1,Isoc1
RNU6-1000P,Gm25873
RNU6-78P,Gm25873
RNU6-1067P,Gm25873
MIR3618,Gm24572
DACT2,Dact2
FAM205A,CR974586.2
NPR3,Npr3
RPL29,Gm17669
SNORA41B,Gm25409
U4,Gm24635
FAM172A,Fam172a
SPIN2B,Spin2f
SPIN2A,Spin2f
SPIN2B,Spin2e
SPIN2A,Spin2e
BTG3,Gm7334
RNU6-262P,Gm24391
PPP2R5D,Ppp2r5d
GNPTG,Gnptg
RNU6-720P,Gm22621
RNU6-351P,Gm22621
RNU6-164P,Gm22974
RNU6-947P,Gm22974
RNU6-716P,Gm22974
PTPN20,Ptpn20
DHX57,Dhx57
RN7SKP157,Gm23094
RNU7-50P,Rnu7
RNU7-182P,Rnu7
RNU7-90P,Rnu7
RNU7-62P,Rnu7
RNU7-65P,Rnu7
TRPM3,Trpm3
SNORD1C,Gm24253
GNL3,Gnl3
RNU6-511P,Gm26359
RNA5SP257,n-R5s210
RNA5SP297,n-R5s210
RNA5SP432,n-R5s210
RNU1-52P,Gm25650
SNORA63,Gm24201
VWA8,Vwa8
TMEM41A,Tmem41a
RNU6-789P,Gm23643
SNORD116-6,Gm25155
SNORD116-2,Gm25155
SNORD116-3,Gm25155
SNORD116-9,Gm25155
SNORD116-1,Gm25155
SNORD116-8,Gm25155
SNORD116-4,Gm25155
SNORD116-7,Gm25155
SNORD116-5,Gm25155
SNORA26,Gm24729
GLT8D1,Glt8d1
U8,Gm24439
RN7SKP42,Gm22637
HOTTIP_4,Gm27866
RN7SKP98,Gm25392
RNA5SP37,n-R5s157
RNA5SP110,n-R5s157
RNA5SP242,n-R5s157
RNA5SP222,n-R5s157
MB21D2,Mb21d2
RNA5SP34,n-R5s61
RNU6-76P,Gm23942
RNU6-1235P,Gm23942
RNU6-498P,Gm23942
U6,Gm23942
RNU6-331P,Gm23942
Y_RNA,Gm25283
MAPK1IP1L,Mapk1ip1l
RNU6-563P,Gm22733
NUBP2,Nubp2
SLC30A5,Slc30a5
C11orf84,AI846148
DZIP1,Dzip1
RNU6-1188P,Gm23506
TSR3,Tsr3
SNORA63,Gm25428
RNU6-181P,Gm26240
SNORD101,Gm23130
SNORD116-6,Gm22417
SNORD116-2,Gm22417
SNORD116-3,Gm22417
SNORD116-9,Gm22417
SNORD116-1,Gm22417
SNORD116-8,Gm22417
SNORD116-4,Gm22417
SNORD116-7,Gm22417
SNORD116-5,Gm22417
SNORD19,Snord19
TRIM8,Trim8
RNU6-44P,Gm24669
FAIM2,Faim2
RNU6-1096P,Gm25626
RNU6-1026P,Gm25626
RNU6-1117P,Gm23625
ZFPM2,Zfpm2
RNU6-985P,Gm24905
RNU6-106P,Gm24905
RNU6-416P,Gm24905
RNA5S2,Gm22291
RNU6-410P,Gm22755
SRFBP1,Srfbp1
RNA5SP66,Gm23770
RN7SKP283,Gm23833
RNU6-314P,Gm23308
RNU6-118P,Gm23308
TATDN1,Tatdn1
RNU6-395P,Gm25985
RNU6-386P,Gm25985
CALHM3,Calhm3
CIDEA,Cidea
RNU6-267P,Gm26139
RNU6-162P,Gm26139
SNORA8,Gm26236
HNRNPUL2,Hnrnpul2
HNRNPUL2-BSCL2,Hnrnpul2
LOX,Lox
RNU6-205P,Gm22961
SNORD61,Snord61
PMAIP1,Pmaip1
RNU6-672P,Gm26076
RNU6-71P,Gm26076
RNU4-85P,Gm25289
SNORA36,Gm26175
ADPRH,Adprh
CCDC14,Ccdc14
SNORD75,Gm22489
SNORA25,Gm22843
U6,Gm24392
PAPD4,Papd4
TMEM253,Tmem253
RNU6-258P,Gm23185
RNU5A-7P,Gm22365
SNORD116-6,Gm25944
SNORD116-2,Gm25944
SNORD116-3,Gm25944
SNORD116-9,Gm25944
SNORD116-1,Gm25944
SNORD116-8,Gm25944
SNORD116-4,Gm25944
SNORD116-7,Gm25944
SNORD116-5,Gm25944
uc_338,Gm27993
GCNT2,Gcnt2
U4,Gm22098
RNU1-51P,Gm25589
U1,Gm25589
PVT1,Gm27782
VCPKMT,Vcpkmt
SNORD97,Gm23262
SYBU,Sybu
RNU6-1120P,Gm22235
SNORD50,Gm23017
KRT80,Krt80
RNA5SP516,n-R5s169
RNU6-506P,Gm22045
RNU6-457P,Gm22045
RNU6-171P,Gm22045
RNU6-1037P,Gm25897
RNU6-836P,Gm23041
RNU6-263P,Gm23041
RNU6-59P,Gm23041
CPN2,Cpn2
RNU6-474P,Gm25143
RNU6-1203P,Gm24504
RNU6-586P,Gm24504
AQP4,Aqp4
DPPA2,Dppa2
SNORA61,Gm22830
RNA5SP486,Gm23997
NUP35,Gm4353
BYSL,Bysl
RETNLB,Retnla
PPP1R3C,Ppp1r3c
DLX6-AS1_1,Gm27699
KRT86,Krt86
KRT81,Krt86
KRT83,Krt86
RN7SKP124,Gm23671
SNORD116-6,Gm26201
SNORD116-2,Gm26201
SNORD116-3,Gm26201
SNORD116-9,Gm26201
SNORD116-1,Gm26201
SNORD116-8,Gm26201
SNORD116-4,Gm26201
SNORD116-7,Gm26201
SNORD116-5,Gm26201
RN7SKP105,Gm23259
PDZRN4,Pdzrn4
RNA5SP322,Gm26152
RN7SL279P,Gm23563
Metazoa_SRP,Gm23563
RN7SL592P,Gm23563
RN7SL785P,Gm23563
RN7SL131P,Gm23563
RN7SL123P,Gm23563
RN7SL403P,Gm23563
RN7SL154P,Gm23563
RN7SL377P,Gm23563
RN7SL596P,Gm23563
RN7SL811P,Gm23563
RN7SL353P,Gm23563
RN7SL474P,Gm23563
RN7SL460P,Gm23563
RN7SL602P,Gm23563
RN7SL391P,Gm23563
RN7SL835P,Gm23563
RN7SL440P,Gm23563
RN7SL560P,Gm23563
RN7SL525P,Gm23563
RN7SL850P,Gm23563
RN7SL387P,Gm23563
RN7SL339P,Gm23563
RN7SL371P,Gm23563
RN7SL690P,Gm23563
RN7SL488P,Gm23563
RN7SL644P,Gm23563
RN7SL198P,Gm23563
RN7SL510P,Gm23563
RN7SL356P,Gm23563
RN7SL275P,Gm23563
RN7SL622P,Gm23563
RN7SL274P,Gm23563
RN7SL693P,Gm23563
RN7SL155P,Gm23563
RN7SL718P,Gm23563
RN7SL66P,Gm23563
RN7SL32P,Gm23563
RN7SL784P,Gm23563
RN7SL25P,Gm23563
RN7SL134P,Gm23563
RN7SL847P,Gm23563
RN7SL819P,Gm23563
RN7SL163P,Gm23563
RN7SL470P,Gm23563
RN7SL524P,Gm23563
RN7SL96P,Gm23563
RN7SL121P,Gm23563
RN7SL774P,Gm23563
RN7SL491P,Gm23563
RN7SL202P,Gm23563
RN7SL750P,Gm23563
RN7SL716P,Gm23563
RN7SL744P,Gm23563
RN7SL376P,Gm23563
RN7SL557P,Gm23563
RN7SL204P,Gm23563
RN7SL619P,Gm23563
RN7SL190P,Gm23563
RN7SL624P,Gm23563
RN7SL48P,Gm23563
RN7SL667P,Gm23563
RNA5SP185,n-R5s172
SNORD70,Snord70
SOCS1,Socs1
NHLRC2,Nhlrc2
RNU5F-1,Gm25313
RNU6-1066P,Gm22523
RNU6-1137P,Gm22523
RNU6-234P,Gm22523
ZDHHC16,Zdhhc16
RPL8,Rpl8
RNU6-1133P,Gm23805
RNU6-222P,Gm23805
U6,Gm23805
RNU6-11P,Gm23805
RNU6-23P,Gm23805
RNU6-233P,Gm23805
ADRB2,Adrb2
RNU6-570P,Gm26063
SNORD86,Gm23187
RP1L1,Rp1l1
RNU6-793P,Gm24846
CPOX,Cpox
RNU11-2P,Gm24890
NDUFB9,Ndufb9
KRT1,Krt1
SNORA75,Snora75
RN7SKP218,Gm23024
SMAGP,Smagp
RANBP3L,Ranbp3l
RNU6-1164P,Gm26314
KRTAP13-3,Gm5965
RNA5SP22,Gm25553
RNA5SP269,Gm25553
CEP55,Cep55
ZNRD1-AS1_2,Gm27884
KRTAP26-1,Krtap26-1
TEP1,Tep1
SNORA61,Gm24900
NANP,Gm6741
CYP1B1,Cyp1b1
RNASE10,Rnase10
KCNK5,Kcnk5
RNU4-2,Gm24407
PDGFB,Pdgfb
GTSE1,Gtse1
NEDD9,Nedd9
U4,Gm24141
TTC37,Ttc37
ERO1A,Ero1l
RNU4-82P,Gm25882
RNU4-72P,Gm25882
RNU4-88P,Gm25882
PRAMEF9,AC140325.1
PRAMEF26,AC140325.1
PRAMEF17,AC140325.1
PRAMEF25,AC140325.1
PRAMEF5,AC140325.1
PRAMEF1,AC140325.1
PRAMEF12,AC140325.1
PRAMEF27,AC140325.1
PRAMEF14,AC140325.1
PRAMEF8,AC140325.1
PRAMEF7,AC140325.1
PRAMEF15,AC140325.1
PRAMEF6,AC140325.1
PRAMEF20,AC140325.1
PRAMEF19,AC140325.1
PRAMEF18,AC140325.1
PRAMEF2,AC140325.1
PRAMEF13,AC140325.1
PRAMEF33,AC140325.1
PRAMEF4,AC140325.1
PRAMEF11,AC140325.1
PRAMEF10,AC140325.1
RNU1-132P,Gm24032
Six3os1_3,Gm27610
INTS6,Ints6
DNAJC9,Dnajc9
SNORA18,Gm26186
PVT1_1,Gm27913
TTLL2,Ttll2
uc_338,Gm27390
RNU4-54P,Gm22116
LRRTM2,Lrrtm2
GZMB,Gzme
TNFSF11,Tnfsf11
RNU6-1160P,Gm25578
ODF3B,Odf3b
RNU4-37P,Gm22479
RNU4-55P,Gm22479
GATA6,Gata6
RNU1-31P,Gm23895
RNU1-73P,Gm23895
WDR55,Wdr55
RNU6-181P,Gm23142
SNORD99,Snord99
SNORA80E,Gm26205
HIST1H1B,Gm6970
RNU6-260P,Gm22301
RNA5SP186,Gm23662
RNA5SP449,Gm23662
TSPYL5,Tspyl5
SLC52A1,Slc52a2
SLC52A2,Slc52a2
RN7SKP82,Gm23773
CACNB3,Cacnb3
RNU6-696P,Gm25768
RNASE12,Rnase12
AL163195.3,Rnase12
uc_338,Gm27421
FAU,Gm9843
IGFALS,Igfals
RNU6-559P,Gm22476
SNORA73,Gm26163
CNNM1,Cnnm1
GP1BB,Gp1bb
SNORD42A,Snord42a
RNU6-172P,Gm23830
C10orf53,1700024G13Rik
ADAM2,Adam2
RNA5SP233,n-R5s21
CD70,Cd70
ATG12,Atg12
MLANA,Mlana
GLO1,Glo1
RNA5SP36,Gm27362
SNORA51,Gm24454
POLA2,Pola2
SPINK7,Spink7
GPT,Gpt
RNU6ATAC39P,Gm26007
SNORD114-25,Gm25854
SNORD114-15,Gm25854
SNORD114-21,Gm25854
SNORD114-28,Gm25854
SNORD114-9,Gm25854
SNORD114-24,Gm25854
SNORD114-29,Gm25854
SNORD114-26,Gm25854
SNORD114-20,Gm25854
SNORD114-22,Gm25854
SNORD114-27,Gm25854
SNORD114-10,Gm25854
SNORD114-23,Gm25854
RNU6-60P,Gm22808
DGKH,Dgkh
RNA5SP484,n-R5s191
KRT4,Krt4
C5orf24,B230219D22Rik
PC,Pcx
MCHR1,Mchr1
RNU6-1338P,Gm25792
RNF139,Rnf139
SNORA58,Mir3068
RMST_3,Gm27419
TXNDC15,Txndc15
NYNRIN,Nynrin
SNORA61,Gm23443
RN7SKP139,Gm25082
IMPACT,Impact
RPS19BP1,Rps19bp1
A1BG,A1bg
SNORA71,Gm24411
SNORD82,Snord82
LECT2,Lect2
SNORD26,Gm25894
SNORA11,Gm22488
SNORA11C,Gm22488
FAM160B2,Fam160b2
NDC80,Ndc80
METTL7A,Mettl7a1
RNU6-738P,Gm24798
RNU6-1195P,Gm24798
RNU6-757P,Gm23341
SCARNA18,Gm25443
RNU6-111P,Gm24925
HBEGF,Hbegf
RNU6-466P,Gm23080
CIITA,Ciita
RAD17,Rad17
CCDC87,Ccdc87
RN7SKP222,Gm24385
SNORA25,Gm23353
NAPRT,Naprt
SNORD116-6,Gm25157
SNORD116-2,Gm25157
SNORD116-3,Gm25157
SNORD116-9,Gm25157
SNORD116-1,Gm25157
SNORD116-8,Gm25157
SNORD116-4,Gm25157
SNORD116-7,Gm25157
SNORD116-5,Gm25157
KIF27,Kif27
PTCHD4,Ptchd4
PPP6R2,Ppp6r2
RN7SKP242,Gm25051
STIP1,Stip1
RNU6-257P,Gm26446
WDR7,Wdr7
SCARNA21,Gm24644
RNU6-1196P,Gm27975
RNA5SP41,n-R5s174
BAMBI,Bambi
RNU6-1149P,Gm23207
RNU6-907P,Gm23207
RNU6-847P,Gm23207
RNU6-892P,Gm23207
RNU6-1245P,Gm23207
UBTD1,Ubtd1
PCDH17,Pcdh17
FOSL1,Fosl1
IL17RD,Il17rd
GABRR3,Gabrr3
SNORD90,Snord90
RNU6-16P,Gm25328
CDADC1,Cdadc1
LEMD2,Lemd2
DLG2-AS1_2,Gm27470
NFATC1,Nfatc1
ATXN7,Atxn7
STAP2,Stap2
LRRC10B,Lrrc10b
MEP1B,Mep1b
RNA5SP271,Gm26089
MTMR6,Mtmr6
EIF3A,Eif3a
ZNF213,Zfp213
INCENP,Incenp
RNU6-1117P,Gm23678
JOSD1,Josd1
DPP9,Dpp9
SNORA18,Gm23208
CLDN20,Cldn20
LPXN,Lpxn
ANKRD46,Ankrd46
DUS3L,Dus3l
AC011499.1,Dus3l
SNORD4A,Snord4a
SLC14A2,Slc14a2
SCARNA15,Mir1839
RNA5SP66,Gm22624
SNORA40,Gm22490
SNORA40C,Gm22490
SNORA40B,Gm22490
EIF3D,Eif3d
PRELID2,Prelid2
RNA5SP334,Gm25555
RNA5SP333,Gm25555
RNA5SP176,Gm25555
FAM170A,Fam170a
RAX,Rax
U2,Gm23661
RNU6-1188P,Gm25220
TNFSF9,Tnfsf9
KIF20B,Kif20b
SNORD65,Snord65
RNA5SP303,Gm23702
RNU6-1004P,Gm24374
RNU6-645P,Gm24374
RNU6-1091P,Gm24374
KLF9,Klf9
Y_RNA,Gm26168
ATG14,Atg14
RNU6ATAC39P,Gm24191
U6,Gm24537
AQP5,Aqp5
RNU5E-10P,Gm23143
RNU1-108P,Gm25728
ZC3H7B,Zc3h7b
RNU6-842P,Gm23966
SNORA5,Gm23561
DAPK1,Dapk1
BCDIN3D,Bcdin3d
BTRC,Btrc
VAPA,Vapa
SP140,AC133103.1
CSNK1G3,Csnk1g3
RPL36,Rpl36
RNA5SP180,Gm25885
SOX7,Sox7
C6orf141,9130008F23Rik
KIFC2,Kifc2
SNORA69,Gm22784
LIPK,Lipk
MEIOB,Meiob
AFG3L2,Afg3l2
TAF4B,Taf4b
RN7SKP218,Gm26069
SNORD71,Snord71
SNORA11F,Gm22676
SNORA11B,Gm22676
TFCP2,Tfcp2
ZNF665,Zfp160
GTPBP1,Gtpbp1
BX072566.1,Gm1758
POTEC,Gm1758
POTEB,Gm1758
POTEF,Gm1758
POTEB3,Gm1758
POTEG,Gm1758
POTEA,Gm1758
POTEM,Gm1758
POTEI,Gm1758
POTED,Gm1758
POTEH,Gm1758
AC136352.3,Gm1758
POTEJ,Gm1758
POTEE,Gm1758
POTEB2,Gm1758
CH25H,Ch25h
RNU6-787P,Gm25404
SLC22A7,Slc22a7
RNA5SP360,Gm23905
SSX2,Gm21876
SSX4,Gm21876
SSX5,Gm21876
SSX3,Gm21876
SSX7,Gm21876
SSX2B,Gm21876
SSX4B,Gm21876
SSX1,Gm21876
AKAP8L,Akap8l
C14orf93,4931414P19Rik
RNU6ATAC19P,Gm25338
C14orf166,2700060E02Rik
GCAT,Gcat
HSPA12A,Hspa12a
CALHM1,Calhm1
CMYA5,Cmya5
CEBPE,Cebpe
ZNF148,Zfp148
RN7SKP34,Gm26102
NSA2,Nsa2
THADA,Thada
ACEA_U3,Gm24826
SNORD3E,Gm24826
CMA1,Cma1
PPP1R1A,Ppp1r1a
AL132780.3,Haus4
HAUS4,Haus4
GAPT,Gapt
WBP2NL,Wbp2nl
SEPT12,Sept12
PLCL2,Plcl2
SNORD46,Gm26330
RNASE9,Rnase9
MAK,Mak
BMP6,Bmp6
PGK2,Pgk2
HMGCS1,Hmgcs1
SNORA24,Gm26458
RPS24,Rps24
NLN,Nln
PNLIP,Pnlip
BOP1,Bop1
SNORD116-6,Gm23446
SNORD116-2,Gm23446
SNORD116-3,Gm23446
SNORD116-9,Gm23446
SNORD116-1,Gm23446
SNORD116-8,Gm23446
SNORD116-4,Gm23446
SNORD116-7,Gm23446
SNORD116-5,Gm23446
CAMK4,Camk4
SKIV2L2,Skiv2l2
C2CD2,C2cd2
ELFN2,Elfn2
PNLIPRP2,Pnliprp2
SCAND1,Scand1
CARNS1,Carns1
CASP7,Casp7
ZMYM2,Zmym2
RNA5SP220,Gm26157
TMCO6,Tmco6
CYP4F12,Cyp4f14
CYP4F2,Cyp4f14
CYP4F11,Cyp4f14
CYP4F8,Cyp4f14
CYP4F3,Cyp4f14
UBAC2,Ubac2
MPEG1,Pfpl
CTSW,Ctsw
LIPA,Lipa
RNU6-1074P,Gm26091
CASP1,Casp1
TMEM267,Gm21967
U3,Rnu3b3
MAP4K3,Map4k3
ZNF131,Zfp131
MORC1,Morc1
SEMA6B,Sema6b
ROPN1L,Ropn1l
PINX1,Pinx1
SNORA55,Gm26048
CEP78,Cep78
KIF13A,Kif13a
SNORA67,Gm24151
DHX29,Dhx29
RNU6-1031P,Gm23434
RN7SKP212,Gm23791
RNU6-1087P,Gm24522
ERICH5,Erich5
RNA5SP189,Gm23065
ASMT,Asmt
PCGF5,Pcgf5
DOPEY2,Dopey2
TNFRSF19,Tnfrsf19
DAND5,Dand5
CRYGS,Crygs
uc_338,Gm27457
RNU6-486P,Gm23302
SNORA4,Gm26495
SNORD116-6,Snord116l11
SNORD116-2,Snord116l11
SNORD116-3,Snord116l11
SNORD116-9,Snord116l11
SNORD116-1,Snord116l11
SNORD116-8,Snord116l11
SNORD116-4,Snord116l11
SNORD116-7,Snord116l11
SNORD116-5,Snord116l11
KRT6B,Gm5414
KRT6A,Gm5414
KRT6C,Gm5414
RNA5SP361,n-R5s9
SCARNA15,Gm22897
RNU6-205P,Gm22602
TPM3,Tpm3-rs7
BACE2,Bace2
RGS7BP,Rgs7bp
NGDN,Ngdn
SNORD27,Gm24452
CDC42EP1,Cdc42ep1
RNU6-950P,Gm22055
RNA5SP34,n-R5s73
RNU6-271P,Gm23296
CSF2RA,Csf2ra
RNU6-1333P,Gm22381
RNU6-849P,Gm23452
RNU6-669P,Gm23926
RNU6-621P,Gm23926
CLDN34,Cldn34c3
SP110,AC168977.1
TBC1D10C,Tbc1d10c
DNM1L,Dnm1l
KRT6B,Krt6a
KRT6A,Krt6a
KRT6C,Krt6a
SNORA31,Gm25969
SNORD64,Snord64
RN7SKP42,Gm22794
SNORA63,Gm23772
CYP2D6,Cyp2d34
CYP2D7,Cyp2d34
RNU6-724P,Gm23231
GTF2F2,Gtf2f2
SNORD116-6,Gm22046
SNORD116-2,Gm22046
SNORD116-3,Gm22046
SNORD116-9,Gm22046
SNORD116-1,Gm22046
SNORD116-8,Gm22046
SNORD116-4,Gm22046
SNORD116-7,Gm22046
SNORD116-5,Gm22046
RPL11,Gm5093
RN7SKP19,Gm22482
PIK3AP1,Pik3ap1
RNU6-957P,Gm23205
RNU6-984P,Gm23205
RNA5SP487,Gm24991
RNU1-108P,Gm25481
RNU6-472P,Gm23412
RNA5SP237,n-R5s16
SNORA50A,Gm26265
Y_RNA,Gm24379
SCEL,Scel
FKBP2,Fkbp2
RNU6-559P,Gm26133
MCAT,Mcat
SNORD88A,Snord88a
SEPT3,Sept3
RPL7A,Rpl7a-ps3
KCNQ1OT1_1,Gm27395
YIF1A,Yif1a
RNU6-1136P,Gm26181
RNU6-444P,Gm25163
RNU6-208P,Gm25163
CYB5D1,Gm6685
RNU6ATAC42P,Gm22105
RNU6-915P,Gm25335
RNU4-37P,Gm26026
RNU4-55P,Gm26026
FAM217A,Fam217a
SNORA65,Gm26440
RNA5SP391,n-R5s82
RNA5SP290,n-R5s76
RNA5SP505,n-R5s76
SCO2,Sco2
UBR2,Ubr2
RNU6-310P,Gm24086
RNU6-573P,Gm25482
Evf-2_5p,Dlx6os1
RPS23,Rps23
KREMEN2,Kremen2
DCT,Dct
RNA5SP278,Gm23757
SPRY4-IT1_2,Gm27804
RNU6-882P,Gm25558
TCF20,Tcf20
PELO,Pelo
SMAD5-AS1_3,Gm27834
RNU6-139P,Gm22965
HOTAIRM1_5,Gm27477
SNORD74,Gm26224
SNORD74B,Gm26224
RNA5SP28,n-R5s64
RN7SKP177,Gm24733
SHOC2,Shoc2
RNA5S6,n-R5s146
RNA5S12,n-R5s146
RNU6-958P,Gm22943
RNU6-889P,Gm23589
RNU6-383P,Gm23589
RNU4-89P,Gm22106
TREML1,Treml1
RNA5SP372,Gm25712
RNU6-277P,Gm24805
RNA5SP338,Gm23806
DAOA-AS1_2,Gm27545
LMF2,Lmf2
RN7SKP223,Gm25505
Y_RNA,Gm24184
SLC25A27,Slc25a27
RNU2-47P,Gm23907
MIAT_exon5_1,Gm27627
RNA5SP274,Gm25329
RNA5SP260,Gm25329
DDB1,Ddb1
PPHLN1,Pphln1
RNU6-394P,Gm24839
U3,Gm24949
CLDN34,Cldn34a
RNU6-260P,Gm25684
RNU6-30P,Gm22975
SNORA74,Gm25907
RNU6-1216P,Gm22572
JAKMIP2,Jakmip2
SCARNA1,Gm22767
RNU5A-7P,Gm23793
RNU6-1029P,Gm23460
GTF2F1,Gtf2f1
RNA5SP36,Gm22164
PRAMEF9,AC123873.1
PRAMEF26,AC123873.1
PRAMEF17,AC123873.1
PRAMEF25,AC123873.1
PRAMEF5,AC123873.1
PRAMEF1,AC123873.1
PRAMEF12,AC123873.1
PRAMEF27,AC123873.1
PRAMEF14,AC123873.1
PRAMEF8,AC123873.1
PRAMEF7,AC123873.1
PRAMEF15,AC123873.1
PRAMEF6,AC123873.1
PRAMEF20,AC123873.1
PRAMEF19,AC123873.1
PRAMEF18,AC123873.1
PRAMEF2,AC123873.1
PRAMEF13,AC123873.1
PRAMEF33,AC123873.1
PRAMEF4,AC123873.1
PRAMEF11,AC123873.1
PRAMEF10,AC123873.1
SNORD62A,Gm22192
SNORD62,Gm22192
AC104532.1,Vmac
VMAC,Vmac
SNORA25,Gm22579
RNU6-114P,Gm24259
RNU6-521P,Gm24259
RNU6-592P,Gm23573
RNU12,Rnu12
PLK2,Plk2
RNU6-330P,Gm24875
RN7SL683P,Gm22701
Y_RNA,Gm25223
RBFOX2,Rbfox2
SCARNA14,Gm23505
AP3S1,Ap3s1
KCTD6,Kctd6
RNU11-2P,Gm22472
SNORA70,Gm22603
SPRY3,Spry3
SNORA51,Gm24451
RNU6-66P,Gm24430
RNU6-273P,Gm24381
SNORD114-14,Gm23787
SNORA30B,Gm25133
SNORA30,Gm25133
SNORA37,Gm25133
SNORA32,Gm23406
RNU6-998P,Gm22607
ST7-OT4_3,Gm27542
CSTA,Stfa3
RNU6-508P,Gm25666
RNU1-93P,Gm23078
SNORA12,Gm24336
C18orf21,2700062C07Rik
TMEM232,Tmem232
uc_338,Gm27401
SNORD89,Snord89
RN7SKP57,Gm23553
RNU6-1276P,Gm23248
Y_RNA,Gm22508
7SK,Gm23426
RN7SKP88,Gm23426
FSD1,Fsd1
SNORA63,Gm22864
RNU6-394P,Gm23543
RNU6-98P,Gm24474
RNU1-103P,Gm22706
RNU6-878P,Gm25078
RNU6-696P,Gm23167
SNORA69,Snora69
SNORD121A,Gm24837
SCARNA4,Gm26039
SCARNA4,Gm26413
IDNK,Idnk
uc_338,Gm27373
SNORD86,Gm25432
SNORA36B,Snora36b
SCARNA15,Gm26413
LRRC3B,Lrrc3b
SNORA18,Gm22541
RNU6-479P,Gm23093
RNU6-126P,Gm23093
IL11RA,Il11ra2
RNU1-24P,Gm24961
HOXA11-AS1_2,Gm27492
SNORA79,Gm24241
PCED1B,Pced1b
CCNY,Ccny
PREPL,Prepl
SNORD53,Snord53
SNORA16A,Gm23454
RNU6-979P,Gm22845
SCARNA3,Scarna3a
RN7SKP29,Gm22326
RNU6-999P,Gm26424
RANBP3,Ranbp3
TGFBI,Tgfbi
SNORD16,Gm23136
RN7SKP92,Gm22143
NR4A1,Nr4a1
RNU6-414P,Gm22997
RNU6-956P,Gm23423
ARL11,Arl11
SNORA24B,Gm24252
AP002748.4,Bbs1
BBS1,Bbs1
RNU4-71P,Gm25806
