"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"GNRH2.LPAR2"	"GNRH2"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"INS.LPAR2"	"INS"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	181	0	181
"APOE.LPAR2"	"APOE"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"NTS.LPAR2"	"NTS"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	116	0	907
"GRP.LPAR2"	"GRP"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	181	0	914
"ANXA1.LPAR2"	"ANXA1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	45	0	900
"IL6.LPAR2"	"IL6"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	212	0	212
"CCL21.LPAR2"	"CCL21"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	92	0	905
"CCL27.LPAR2"	"CCL27"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NMU.LPAR2"	"NMU"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	66	0	902
"FGF2.LPAR2"	"FGF2"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"POMC.LPAR2"	"POMC"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"KNG1.LPAR2"	"KNG1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	206	0	917
"GAL.LPAR2"	"GAL"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NPFF.LPAR2"	"NPFF"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PROK1.LPAR2"	"PROK1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	53	0	901
"GNRH1.LPAR2"	"GNRH1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"APP.LPAR2"	"APP"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CXCL13.LPAR2"	"CXCL13"	"LPAR2"	0	0	0	0	0	0	0	0	75	900	0	0	0	903
"SST.LPAR2"	"SST"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	59	0	901
"CCL5.LPAR2"	"CCL5"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CCL16.LPAR2"	"CCL16"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	41	0	900
"HCRT.LPAR2"	"HCRT"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CXCL16.LPAR2"	"CXCL16"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PROK2.LPAR2"	"PROK2"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"ALB.LPAR2"	"ALB"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	400	0	400
"CXCL3.LPAR2"	"CXCL3"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CXCL5.LPAR2"	"CXCL5"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PPBP.LPAR2"	"PPBP"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"LIPH.LPAR2"	"LIPH"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	243	0	242
"TAC3.LPAR2"	"TAC3"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PNOC.LPAR2"	"PNOC"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"TRH.LPAR2"	"TRH"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"APLN.LPAR2"	"APLN"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CXCL10.LPAR2"	"CXCL10"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"IL8.LPAR2"	"IL8"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	357	0	932
"CXCL11.LPAR2"	"CXCL11"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"F2.LPAR2"	"F2"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	141	136	226
"CCL19.LPAR2"	"CCL19"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PLG.LPAR2"	"PLG"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	60	222	237
"TAC1.LPAR2"	"TAC1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"LPA.LPAR2"	"LPA"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	455	0	455
"PENK.LPAR2"	"PENK"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NPW.LPAR2"	"NPW"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PMCH.LPAR2"	"PMCH"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NPB.LPAR2"	"NPB"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CCK.LPAR2"	"CCK"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	62	0	902
"EDN3.LPAR2"	"EDN3"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"UTS2B.LPAR2"	"UTS2B"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"QRFP.LPAR2"	"QRFP"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"SAA1.LPAR2"	"SAA1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CCL20.LPAR2"	"CCL20"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	61	0	902
"PYY.LPAR2"	"PYY"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CCL28.LPAR2"	"CCL28"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CXCL9.LPAR2"	"CXCL9"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"AGT.LPAR2"	"AGT"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"KISS1.LPAR2"	"KISS1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"PTGS2.LPAR2"	"PTGS2"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	832	0	832
"XCL1.LPAR2"	"XCL1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"XCL2.LPAR2"	"XCL2"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CTGF.LPAR2"	"CTGF"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	165	0	165
"GNAS.LPAR2"	"GNAS"	"LPAR2"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"ANGPTL3.LPAR2"	"ANGPTL3"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	606	0	606
"VEGFA.LPAR2"	"VEGFA"	"LPAR2"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"EDN2.LPAR2"	"EDN2"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NMS.LPAR2"	"NMS"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"EDN1.LPAR2"	"EDN1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	145	0	910
"AVP.LPAR2"	"AVP"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CCL25.LPAR2"	"CCL25"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NMB.LPAR2"	"NMB"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"CXCL1.LPAR2"	"CXCL1"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	137	0	910
"CXCL12.LPAR2"	"CXCL12"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	181	0	914
"NPS.LPAR2"	"NPS"	"LPAR2"	0	0	0	0	0	0	0	0	0	900	0	80	0	904
"SCT.FSHR"	"SCT"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"OXT.FSHR"	"OXT"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	307	0	307
"TG.FSHR"	"TG"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	205	0	205
"LHB.FSHR"	"LHB"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	500	133	547
"AMH.FSHR"	"AMH"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	713	0	713
"TGFB1.FSHR"	"TGFB1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	846	0	846
"SERPINE1.FSHR"	"SERPINE1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	153	0	152
"KITLG.FSHR"	"KITLG"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	508	0	508
"GHRH.FSHR"	"GHRH"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	117	0	907
"IAPP.FSHR"	"IAPP"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"NPY.FSHR"	"NPY"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	159	0	158
"INHBA.FSHR"	"INHBA"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	475	104	509
"INHA.FSHR"	"INHA"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	582	102	608
"PI3.FSHR"	"PI3"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	241	0	240
"EREG.FSHR"	"EREG"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	357	0	357
"BMP4.FSHR"	"BMP4"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	361	0	361
"GNRH2.FSHR"	"GNRH2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	210	0	210
"INS.FSHR"	"INS"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	471	0	471
"BMP15.FSHR"	"BMP15"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	504	418	699
"FSHB.FSHR"	"FSHB"	"FSHR"	0	0	0	0	0	0	0	980	0	900	0	650	92	999
"TSHB.FSHR"	"TSHB"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	661	128	691
"FST.FSHR"	"FST"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	633	0	633
"IL6.FSHR"	"IL6"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	194	0	194
"KAL1.FSHR"	"KAL1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	174	0	173
"AREG.FSHR"	"AREG"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	412	0	412
"FGF2.FSHR"	"FGF2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"POMC.FSHR"	"POMC"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	251	0	921
"DHH.FSHR"	"DHH"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	302	63	318
"FGF7.FSHR"	"FGF7"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	241	0	240
"IGFBP4.FSHR"	"IGFBP4"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"PTH2.FSHR"	"PTH2"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"GNRH1.FSHR"	"GNRH1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	417	540	720
"CRH.FSHR"	"CRH"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	111	0	907
"ADM.FSHR"	"ADM"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	66	0	902
"GPHA2.FSHR"	"GPHA2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	562	0	562
"PTH.FSHR"	"PTH"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	243	0	921
"BMP6.FSHR"	"BMP6"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	870	0	870
"SST.FSHR"	"SST"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"WNT4.FSHR"	"WNT4"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	358	0	358
"INHBB.FSHR"	"INHBB"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	419	90	448
"ALB.FSHR"	"ALB"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	324	0	323
"GDF9.FSHR"	"GDF9"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	942	0	942
"GREM1.FSHR"	"GREM1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	181	0	181
"NTF4.FSHR"	"NTF4"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	820	0	820
"PRL.FSHR"	"PRL"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	307	0	307
"IGF1.FSHR"	"IGF1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	873	0	873
"TRH.FSHR"	"TRH"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	282	0	282
"HAS2.FSHR"	"HAS2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	390	0	390
"F2.FSHR"	"F2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	298	0	298
"HRAS.FSHR"	"HRAS"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	205	0	205
"LEP.FSHR"	"LEP"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	302	0	302
"GH1.FSHR"	"GH1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"GNAI2.FSHR"	"GNAI2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	589	0	589
"CALR.FSHR"	"CALR"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	126	71	153
"INSL3.FSHR"	"INSL3"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	500	0	499
"FGF8.FSHR"	"FGF8"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	166	0	165
"CALCA.FSHR"	"CALCA"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	93	905
"CALCB.FSHR"	"CALCB"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"RSPO1.FSHR"	"RSPO1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	205	0	205
"CGB.FSHR"	"CGB"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	409	133	465
"GIP.FSHR"	"GIP"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	47	0	900
"TGFB2.FSHR"	"TGFB2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	144	74	173
"KISS1.FSHR"	"KISS1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	251	0	250
"VIP.FSHR"	"VIP"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	304	0	927
"PTGS2.FSHR"	"PTGS2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	360	83	388
"CGA.FSHR"	"CGA"	"FSHR"	0	0	0	0	0	0	0	900	0	900	0	482	123	994
"BMP5.FSHR"	"BMP5"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"GNAS.FSHR"	"GNAS"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	259	0	922
"VEGFA.FSHR"	"VEGFA"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	180	0	179
"BMP8B.FSHR"	"BMP8B"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	178	0	177
"F10.FSHR"	"F10"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	170	0	169
"BMP2.FSHR"	"BMP2"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"EDN1.FSHR"	"EDN1"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	198	0	198
"AVP.FSHR"	"AVP"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	131	0	909
"SHBG.FSHR"	"SHBG"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	540	0	540
"FGF9.FSHR"	"FGF9"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	166	0	165
"ZP3.FSHR"	"ZP3"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	81	152	187
"PSAP.FSHR"	"PSAP"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	57	176	189
"ADM2.FSHR"	"ADM2"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"BTC.FSHR"	"BTC"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	452	0	452
"BMP7.FSHR"	"BMP7"	"FSHR"	0	0	0	0	0	0	0	0	0	0	0	860	0	860
"PTHLH.FSHR"	"PTHLH"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	0	64	902
"NPS.FSHR"	"NPS"	"FSHR"	0	0	0	0	0	0	0	0	0	900	0	160	0	912
"RIMS2.KCND1"	"RIMS2"	"KCND1"	0	0	0	0	0	0	0	0	0	0	0	0	192	192
"RIMS2.EDA2R"	"RIMS2"	"EDA2R"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"RIMS2.GUCY2D"	"RIMS2"	"GUCY2D"	0	0	0	0	0	0	0	0	0	0	0	0	198	198
"RIMS2.FXYD6"	"RIMS2"	"FXYD6"	0	0	0	0	0	0	0	0	0	0	0	112	90	157
"RIMS2.NRXN2"	"RIMS2"	"NRXN2"	0	0	0	0	0	0	70	0	0	0	0	0	226	249
"RIMS2.CACNA1C"	"RIMS2"	"CACNA1C"	0	0	0	0	0	0	70	0	0	0	0	106	159	239
"RIMS2.LPHN2"	"RIMS2"	"LPHN2"	0	0	0	0	0	0	0	0	0	0	0	0	379	379
"RIMS2.SCN5A"	"RIMS2"	"SCN5A"	0	0	0	0	0	0	0	0	0	0	0	0	159	158
"RIMS2.PTPRM"	"RIMS2"	"PTPRM"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"RIMS2.KCND2"	"RIMS2"	"KCND2"	0	0	0	0	0	0	0	0	0	0	0	0	192	192
"RIMS2.PTPRU"	"RIMS2"	"PTPRU"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"RIMS2.NRXN3"	"RIMS2"	"NRXN3"	0	0	0	0	0	0	70	0	0	0	0	138	226	325
"RIMS2.LPHN1"	"RIMS2"	"LPHN1"	0	0	0	0	0	0	0	0	0	0	0	0	379	379
"RIMS2.SCN8A"	"RIMS2"	"SCN8A"	0	0	0	0	0	0	0	0	0	0	0	0	159	158
"RIMS2.PTPRD"	"RIMS2"	"PTPRD"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"RIMS2.PTPRS"	"RIMS2"	"PTPRS"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"RIMS2.PTPRF"	"RIMS2"	"PTPRF"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"RIMS2.CHRNA4"	"RIMS2"	"CHRNA4"	0	0	0	0	0	0	0	0	155	0	0	0	90	198
"RIMS2.ABCA1"	"RIMS2"	"ABCA1"	0	0	0	0	0	0	0	576	0	0	0	0	130	615
"RIMS2.PTPRA"	"RIMS2"	"PTPRA"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"RIMS2.PTPRZ1"	"RIMS2"	"PTPRZ1"	0	0	0	0	0	0	0	0	0	0	0	0	188	188
"F11.NGFR"	"F11"	"NGFR"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"F11.CD82"	"F11"	"CD82"	0	0	0	0	0	0	0	0	0	0	0	278	0	278
"F11.OPRD1"	"F11"	"OPRD1"	0	0	0	0	0	0	0	0	0	0	0	356	0	356
"F11.LRP1"	"F11"	"LRP1"	0	0	0	0	0	0	0	0	0	0	0	341	0	341
"F11.ITGB3"	"F11"	"ITGB3"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"F11.ITGA2B"	"F11"	"ITGA2B"	0	0	0	0	0	0	0	0	0	0	0	137	86	177
"F11.APLP2"	"F11"	"APLP2"	0	0	0	0	0	0	0	0	0	0	0	440	0	440
"F11.SELP"	"F11"	"SELP"	0	0	0	0	0	0	0	0	0	0	0	139	100	191
"F11.NOTCH1"	"F11"	"NOTCH1"	0	0	0	0	0	0	0	0	0	0	0	212	0	212
"F11.CCR2"	"F11"	"CCR2"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"F11.NCSTN"	"F11"	"NCSTN"	0	0	0	0	0	0	0	0	0	0	0	359	0	359
"F11.ITGA2"	"F11"	"ITGA2"	0	0	0	0	0	0	0	0	0	0	0	358	0	358
"F11.TNFRSF21"	"F11"	"TNFRSF21"	0	0	0	0	0	0	0	0	0	0	0	398	0	398
"F11.MTNR1A"	"F11"	"MTNR1A"	0	0	0	0	0	0	0	0	0	0	0	181	0	181
"F11.LRP8"	"F11"	"LRP8"	0	0	0	0	0	0	0	0	0	0	0	307	0	307
"F11.GP9"	"F11"	"GP9"	0	0	0	0	0	0	0	0	0	900	0	263	0	923
"F11.ADRB2"	"F11"	"ADRB2"	0	0	0	0	0	0	0	0	0	0	0	291	0	290
"F11.P2RY12"	"F11"	"P2RY12"	0	0	0	0	0	0	0	0	0	0	0	191	0	191
"F11.F2R"	"F11"	"F2R"	0	0	0	0	0	0	0	0	0	0	0	390	0	390
"F11.GP1BA"	"F11"	"GP1BA"	0	0	0	0	0	0	0	576	0	900	0	281	0	966
"F11.F3"	"F11"	"F3"	0	0	0	0	0	0	0	0	0	0	0	200	349	456
"F11.TGFBR2"	"F11"	"TGFBR2"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"F11.CR1"	"F11"	"CR1"	0	0	0	0	0	0	0	0	0	0	0	206	0	206
"F11.EPHB2"	"F11"	"EPHB2"	0	0	0	0	0	0	0	0	0	0	0	196	0	196
"F11.GP1BB"	"F11"	"GP1BB"	0	0	0	0	0	0	0	0	0	900	0	139	0	910
"NTN1.NRXN1"	"NTN1"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	138	65	159
"AANAT.NRXN1"	"AANAT"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	351	0	351
"APOE.NRXN1"	"APOE"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	197	0	197
"LAMC1.NRXN1"	"LAMC1"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	0	186	186
"IL1B.NRXN1"	"IL1B"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	189	0	189
"POMC.NRXN1"	"POMC"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"SEMA3C.NRXN1"	"SEMA3C"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	160	0	159
"NXPH2.NRXN1"	"NXPH2"	"NRXN1"	0	0	0	0	0	0	0	576	0	0	0	243	136	698
"SHANK1.NRXN1"	"SHANK1"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	326	131	389
"SYTL3.NRXN1"	"SYTL3"	"NRXN1"	0	0	0	0	0	0	0	576	0	0	0	0	0	576
"NLGN2.NRXN1"	"NLGN2"	"NRXN1"	0	0	0	0	0	0	0	570	0	800	0	751	590	990
"HRAS.NRXN1"	"HRAS"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	325	0	325
"NCAM1.NRXN1"	"NCAM1"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	173	0	173
"NXPH3.NRXN1"	"NXPH3"	"NRXN1"	0	0	0	0	0	0	0	576	0	0	0	328	149	736
"CNTN2.NRXN1"	"CNTN2"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	102	179	231
"PAPLN.NRXN1"	"PAPLN"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	0	225	224
"HP.NRXN1"	"HP"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	270	0	270
"NRG1.NRXN1"	"NRG1"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	303	0	303
"NLGN3.NRXN1"	"NLGN3"	"NRXN1"	0	0	0	0	0	0	0	809	0	800	0	725	590	995
"LAMC3.NRXN1"	"LAMC3"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	113	153	216
"NLGN1.NRXN1"	"NLGN1"	"NRXN1"	0	0	0	0	0	0	0	809	0	800	0	744	590	995
"L1CAM.NRXN1"	"L1CAM"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	0	156	155
"CD40LG.NRXN1"	"CD40LG"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	163	0	163
"NRG3.NRXN1"	"NRG3"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	214	0	214
"F10.NRXN1"	"F10"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	607	0	607
"SHBG.NRXN1"	"SHBG"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	358	0	358
"SEMA5A.NRXN1"	"SEMA5A"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	341	0	341
"RPH3A.NRXN1"	"RPH3A"	"NRXN1"	0	0	0	0	0	0	0	570	0	0	0	141	0	614
"LRP1B.NRXN1"	"LRP1B"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	109	86	150
"LAMA1.NRXN1"	"LAMA1"	"NRXN1"	0	0	0	0	613	0	0	0	0	0	0	409	83	193
"MLLT4.NRXN1"	"MLLT4"	"NRXN1"	0	0	0	0	0	0	0	571	0	0	0	0	0	571
"NTNG2.NRXN1"	"NTNG2"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	235	0	235
"CNTN4.NRXN1"	"CNTN4"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	407	179	492
"DSCAM.NRXN1"	"DSCAM"	"NRXN1"	0	0	0	0	0	0	0	0	0	0	0	241	0	240
"NXPH1.NRXN1"	"NXPH1"	"NRXN1"	0	0	0	0	0	0	0	576	0	0	0	306	107	714
"RIMS2.NRXN1"	"RIMS2"	"NRXN1"	0	0	0	0	0	0	70	0	0	0	0	114	226	306
"NTN1.UNC5D"	"NTN1"	"UNC5D"	0	0	0	0	0	0	0	0	184	900	0	703	576	988
"SEMA4G.UNC5D"	"SEMA4G"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	265	173	366
"EFNA2.UNC5D"	"EFNA2"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	182	0	181
"WNT16.UNC5D"	"WNT16"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	124	86	165
"EFNB3.UNC5D"	"EFNB3"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	168	0	167
"SEMA3G.UNC5D"	"SEMA3G"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	216	118	278
"SEMA7A.UNC5D"	"SEMA7A"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	97	158	207
"ADAM23.UNC5D"	"ADAM23"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	216	132	290
"SEMA3C.UNC5D"	"SEMA3C"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	160	102	213
"SEMA3A.UNC5D"	"SEMA3A"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	192	102	243
"ADAM28.UNC5D"	"ADAM28"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	159	89	201
"SLIT1.UNC5D"	"SLIT1"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	50	364	369
"BMP3.UNC5D"	"BMP3"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	74	150	179
"SEMA3D.UNC5D"	"SEMA3D"	"UNC5D"	0	0	0	0	0	0	0	0	0	0	0	243	102	291
